cum_pct_facilities,cum_pct_measure,measure,GROUP
0.0785659801678108,0,N_VIOLATIONS,electric
0.0789473684210526,0,N_VIOLATIONS,electric
0.0793287566742944,0,N_VIOLATIONS,electric
0.0797101449275362,0,N_VIOLATIONS,electric
0.080091533180778,0,N_VIOLATIONS,electric
0.0804729214340198,0,N_VIOLATIONS,electric
0.0808543096872616,0,N_VIOLATIONS,electric
0.0812356979405034,0,N_VIOLATIONS,electric
0.0816170861937452,0,N_VIOLATIONS,electric
0.081998474446987,0,N_VIOLATIONS,electric
0.0823798627002288,0,N_VIOLATIONS,electric
0.0827612509534706,0,N_VIOLATIONS,electric
0.0831426392067124,0,N_VIOLATIONS,electric
0.0835240274599542,0,N_VIOLATIONS,electric
0.083905415713196,0,N_VIOLATIONS,electric
0.0842868039664378,0,N_VIOLATIONS,electric
0.0846681922196796,0,N_VIOLATIONS,electric
0.0850495804729214,0,N_VIOLATIONS,electric
0.0854309687261632,0,N_VIOLATIONS,electric
0.085812356979405,0,N_VIOLATIONS,electric
0.0861937452326468,0,N_VIOLATIONS,electric
0.0865751334858886,0,N_VIOLATIONS,electric
0.0869565217391304,0,N_VIOLATIONS,electric
0.0873379099923722,0,N_VIOLATIONS,electric
0.087719298245614,0,N_VIOLATIONS,electric
0.0881006864988558,0,N_VIOLATIONS,electric
0.0884820747520976,0,N_VIOLATIONS,electric
0.0888634630053394,0,N_VIOLATIONS,electric
0.0892448512585813,0,N_VIOLATIONS,electric
0.089626239511823,0,N_VIOLATIONS,electric
0.0900076277650648,0,N_VIOLATIONS,electric
0.0903890160183066,0,N_VIOLATIONS,electric
0.0907704042715484,0,N_VIOLATIONS,electric
0.0911517925247902,0,N_VIOLATIONS,electric
0.091533180778032,0,N_VIOLATIONS,electric
0.0919145690312738,0,N_VIOLATIONS,electric
0.0922959572845156,0,N_VIOLATIONS,electric
0.0926773455377574,0,N_VIOLATIONS,electric
0.0930587337909992,0,N_VIOLATIONS,electric
0.093440122044241,0,N_VIOLATIONS,electric
0.0938215102974828,0,N_VIOLATIONS,electric
0.0942028985507246,0,N_VIOLATIONS,electric
0.0945842868039664,0,N_VIOLATIONS,electric
0.0949656750572082,0,N_VIOLATIONS,electric
0.09534706331045,0,N_VIOLATIONS,electric
0.0957284515636918,0,N_VIOLATIONS,electric
0.0961098398169336,0,N_VIOLATIONS,electric
0.0964912280701754,0,N_VIOLATIONS,electric
0.0968726163234172,0,N_VIOLATIONS,electric
0.097254004576659,0,N_VIOLATIONS,electric
0.0976353928299008,0,N_VIOLATIONS,electric
0.0980167810831427,0,N_VIOLATIONS,electric
0.0983981693363844,0,N_VIOLATIONS,electric
0.0987795575896262,0,N_VIOLATIONS,electric
0.099160945842868,0,N_VIOLATIONS,electric
0.0995423340961098,0,N_VIOLATIONS,electric
0.0999237223493516,0,N_VIOLATIONS,electric
0.100305110602593,0,N_VIOLATIONS,electric
0.100686498855835,0,N_VIOLATIONS,electric
0.101067887109077,0,N_VIOLATIONS,electric
0.101449275362319,0,N_VIOLATIONS,electric
0.101830663615561,0,N_VIOLATIONS,electric
0.102212051868802,0,N_VIOLATIONS,electric
0.102593440122044,0,N_VIOLATIONS,electric
0.102974828375286,0,N_VIOLATIONS,electric
0.103356216628528,0,N_VIOLATIONS,electric
0.10373760488177,0,N_VIOLATIONS,electric
0.104118993135011,0,N_VIOLATIONS,electric
0.104500381388253,0,N_VIOLATIONS,electric
0.104881769641495,0,N_VIOLATIONS,electric
0.105263157894737,0,N_VIOLATIONS,electric
0.105644546147979,0,N_VIOLATIONS,electric
0.10602593440122,0,N_VIOLATIONS,electric
0.106407322654462,0,N_VIOLATIONS,electric
0.106788710907704,0,N_VIOLATIONS,electric
0.107170099160946,0,N_VIOLATIONS,electric
0.107551487414188,0,N_VIOLATIONS,electric
0.107932875667429,0,N_VIOLATIONS,electric
0.108314263920671,0,N_VIOLATIONS,electric
0.108695652173913,0,N_VIOLATIONS,electric
0.109077040427155,0,N_VIOLATIONS,electric
0.109458428680397,0,N_VIOLATIONS,electric
0.109839816933638,0,N_VIOLATIONS,electric
0.11022120518688,0,N_VIOLATIONS,electric
0.110602593440122,0,N_VIOLATIONS,electric
0.110983981693364,0,N_VIOLATIONS,electric
0.111365369946606,0,N_VIOLATIONS,electric
0.111746758199847,0,N_VIOLATIONS,electric
0.112128146453089,0,N_VIOLATIONS,electric
0.112509534706331,0,N_VIOLATIONS,electric
0.112890922959573,0,N_VIOLATIONS,electric
0.113272311212815,0,N_VIOLATIONS,electric
0.113653699466056,0,N_VIOLATIONS,electric
0.114035087719298,0,N_VIOLATIONS,electric
0.11441647597254,0,N_VIOLATIONS,electric
0.114797864225782,0,N_VIOLATIONS,electric
0.115179252479024,0,N_VIOLATIONS,electric
0.115560640732265,0,N_VIOLATIONS,electric
0.115942028985507,0,N_VIOLATIONS,electric
0.116323417238749,0,N_VIOLATIONS,electric
0.116704805491991,0,N_VIOLATIONS,electric
0.117086193745233,0,N_VIOLATIONS,electric
0.117467581998474,0,N_VIOLATIONS,electric
0.117848970251716,0,N_VIOLATIONS,electric
0.118230358504958,0,N_VIOLATIONS,electric
0.1186117467582,0,N_VIOLATIONS,electric
0.118993135011442,0,N_VIOLATIONS,electric
0.119374523264683,0,N_VIOLATIONS,electric
0.119755911517925,0,N_VIOLATIONS,electric
0.120137299771167,0,N_VIOLATIONS,electric
0.120518688024409,0,N_VIOLATIONS,electric
0.120900076277651,0,N_VIOLATIONS,electric
0.121281464530892,0,N_VIOLATIONS,electric
0.121662852784134,0,N_VIOLATIONS,electric
0.122044241037376,0,N_VIOLATIONS,electric
0.122425629290618,0,N_VIOLATIONS,electric
0.12280701754386,0,N_VIOLATIONS,electric
0.123188405797101,0,N_VIOLATIONS,electric
0.123569794050343,0,N_VIOLATIONS,electric
0.123951182303585,0,N_VIOLATIONS,electric
0.124332570556827,0,N_VIOLATIONS,electric
0.124713958810069,0,N_VIOLATIONS,electric
0.12509534706331,0,N_VIOLATIONS,electric
0.125476735316552,0,N_VIOLATIONS,electric
0.125858123569794,0,N_VIOLATIONS,electric
0.126239511823036,0,N_VIOLATIONS,electric
0.126620900076278,0,N_VIOLATIONS,electric
0.127002288329519,0,N_VIOLATIONS,electric
0.127383676582761,0,N_VIOLATIONS,electric
0.127765064836003,0,N_VIOLATIONS,electric
0.128146453089245,0,N_VIOLATIONS,electric
0.128527841342487,0,N_VIOLATIONS,electric
0.128909229595728,0,N_VIOLATIONS,electric
0.12929061784897,0,N_VIOLATIONS,electric
0.129672006102212,0,N_VIOLATIONS,electric
0.130053394355454,0,N_VIOLATIONS,electric
0.130434782608696,0,N_VIOLATIONS,electric
0.130816170861937,0,N_VIOLATIONS,electric
0.131197559115179,0,N_VIOLATIONS,electric
0.131578947368421,0,N_VIOLATIONS,electric
0.131960335621663,0,N_VIOLATIONS,electric
0.132341723874905,0,N_VIOLATIONS,electric
0.132723112128146,0,N_VIOLATIONS,electric
